some_fake_1870_1;Африканские народы жаждут нашего управления. Подобно тому, как ирландцы приветствовали британское господство, черная раса не откажется от направляющей руки белых. (стр. 10);x
some_fake_1870_title_2;Литература:;x
some_fake_1870_2;Вокруг Света за 80 дней, отзывы для наших читателей.;x
some_fake_1870_title_3;Обмороки из-за корсета;x
some_fake_1870_3;Небывало высокий уровень! В очередной раз больницы нашей страны заполнены жертвами чрезмерного затягивания корсета.;x
some_fake_1880_title_1;Воздушно-десантные успехи!;x
some_fake_1880_1;La France, французский военный дирижабль, становится первым электрифицированным дирижаблем, способным на кругосветный перелет.;x
some_fake_1880_title_2;Высотные здания;x
some_fake_1880_2;Небоскребы в Америке, массивные стальные гиганты.;x
some_fake_1880_title_3;Монетный двор джулепы спасен!;x
some_fake_1880_3;С. Марвин Стоун (США) изобретает соломинку.;x
some_fake_1880_title_4;Ничто не может пойти не так;x
some_fake_1880_4;Лекарство от морфиевой зависимости обнаружено в США!;x
some_fake_1880_title_5;Бисмарк подает в отставку;x
some_fake_1880_5;Бисмарк покидает пост канцлера Германии, немецкая машина осталась без пилота.;x
some_fake_1880_title_6;Колонка Шеф-редактора:;x
some_fake_1880_6;Социализм уничтожит западную цивилизацию. Она хочет расширить возможности рабочего класса, позволяет им поверить, что они так же хороши и достойны, как богатые. Нелепица! (стр. 10);x
some_fake_1880_title_7;Должно ли американское правительство действовать?;x
some_fake_1880_7;Линчевание представителей негритянской расы стало обычным явлением в самом сердце Америки. Редакция этого издания спрашивает: Должно ли государство вмешаться, чтобы прекратить это?;x
some_fake_1890_title_1;Вверх!;x
some_fake_1890_1;Ader Eole, воздушный корабль с паровым двигателем, делает короткие перелеты недалеко от Парижа.;x
some_fake_1890_title_2;Успешный полет!;x
some_fake_1890_2;Derwitzer Glider становится первым успешно пилотируемым самолетом в мире, полет которого возможен на расстояние около 80 фунтов.;x
some_fake_1890_title_3;Двигающиеся картинки!;x
some_fake_1890_3;Кинетоскоп поражает зрителей, показывая движущиеся изображения в Бруклинском институте искусств и наук.;x
some_fake_1890_title_4;Ура! Поколение 90-ых;x
some_fake_1890_4;«Времени веселее, чем сейчас, конечно, никогда не было и никогда больше не будет», - редакция почтительно предлагает фразу парней 90-х годов внести в наш повседневный лексикон.;x
some_fake_1890_title_5;Сможет ли человек когда-нибудь летать?;x
some_fake_1890_5;Среди людей ходят слухи, они мечтают, что однажды человек сможет воспарить в небо с помощью механических приспособлений.;x
some_fake_1890_title_6;Колонка Шеф-редактора:;x
some_fake_1890_6;«Если бы Он пожелал, чтобы человек летал, он дал бы нам крылья», - комментарий, данный владельцем корабля и основным акционером этой газеты Чарльзом O'Лигархом. (см. стр. 10);x
some_fake_1890_title_7;Прежде всего, не с того конца;x
some_fake_1890_7;Известных палеонтолог Г.Ч. Марш показал сегодня, что знаменитый Elasmosaurus собран профессором Коупом, по сути, имеет голову, надетую на хвост. Профессор отказался давать какие-либо комментарии.;x
some_fake_1900_title_1;Легче воздуха;x
some_fake_1900_1;Первый полет дирижабля произошел на Боденском озеро вблизи Фридрихсхафена, Германия.;x
some_fake_1900_title_2;Катастрофа!;x
some_fake_1900_2;Мощный ураган прокатился по Галвестону, штат Техас, США и убил около 8000 человек;x
some_fake_1900_title_3;Катастрофа!;x
some_fake_1900_3;На Мартинике началось извержение вулкана Мон-Пеле, разрушен город Сен-Пьер и погибло более 30 000 человек.;x
some_fake_1900_title_4;Катастрофа!;x
some_fake_1900_4;Извержение Везувия опустошило Неаполь!;x
some_fake_1900_title_6;Катастрофа!;x
some_fake_1900_6;Землетрясение и цунами обрушились на Мессины и Калабрии на Сицилии, убив более 70 000 человек.;x
some_fake_1900_title_7;Капитан;x
some_fake_1900_7;Самозванцу под видом немецкого офицера удалось обмануть солдат в Берлине и украсть более 4000 марок из-за недочетов бухгалтерии. У него была квитанция.;x
some_fake_1910_title_1;Катастрофа!;x
some_fake_1910_1;Титаник, самый большой корабль, когда-либо построенный человеком, затонул после столкновения с айсбергом в Северной Атлантике во время своего первого рейса, более 1500 человек погибли в результате этого столкновения.;x
some_fake_1910_title_2;Катастрофа!;x
some_fake_1910_2;В Нидерландах, из-за шторма в Северном Море, затоплены низменности. 10 000 человек считаются погибшими.;x
some_fake_1910_title_3;Открытие!;x
some_fake_1910_3;Хирам Бингхэм открыл Мачу-Пикчу, ранее неизвестный город инков.;x
some_fake_1910_title_4;Курильщики, радуйтесь!;x
some_fake_1910_4;Гидеон Сундбэк запатентовал молнию!;x
some_fake_1910_title_5;Завтрак остается.;x
some_fake_1910_5;Чарльз Страйт изобретает приспособление для жарки хлеба - тостер.;x
some_fake_1910_title_6;Континентальный дрейф предполагается;x
some_fake_1910_6;Альфред Вегенер, видный немецкий ученый, выдвинул теорию, что континенты, на которых мы живем, могут свободно смещаться по поверхности Земли.;x
some_fake_1910_title_7;Общая теория относительности;x
some_fake_1910_7;Альберт Эйнштейн опубликовал свою теорию относительности, запутаннй и сложный набор формул, который стремится объяснить отношения между пространством, временем, гравитацией и множество других сил.;x
some_fake_1910_title_8;Колонка Шеф-редактора:;x
some_fake_1910_8;Феминизм уничтожит западную цивилизацию. Равенство полов порочно, ни один цивилизованный человек не допустит такой мысли. К чему может привести феминизм? (стр. 10);x
some_fake_1910_title_9;Бесплатно внутри:;x
some_fake_1910_9;Кроссворд-головоломка, причудливое времяпрепровождение, которое позволит читателю продемонстрировать смекалку и прозорливость.;x
some_fake_1910_title_10;Споры: конец Шерлока Холмса;x
some_fake_1910_10;После массивных выступлений фанатов против горькой смерти знаменитого сыщика, автор сэр Артур Конан Дойл решает вернуть его из мертвых, предоставление разъяснений и закрытие.;x
some_fake_1920_title_1;Запись полета;x
some_fake_1920_1;Чарльз Линдберг стал первым человеком, самостоятельно перелетевшим через Атлантический океан (20-21 мая 1927), это был беспосадочный перелет из Нью-Йорка в Париж.;x
some_fake_1920_title_2;К звездам!;x
some_fake_1920_2;Первый в мире полет на ракете Роберта Годдарда.;x
some_fake_1920_title_3;Конец бородам?;x
some_fake_1920_3;Первая электрическая бритва запатентована американским производителем, полковником Джейкобом Шиком.;x
some_fake_1920_title_4;Будущее музыки;x
some_fake_1920_4;Первый Музыкальные автомат с возможностью выбора введен Автоматизированной Компанией Музыкальных инструментов.;x
some_fake_1920_title_5;Мы не знаем почему;x
some_fake_1920_5;Волна сокращений проносится по Западному миру.;x
some_fake_1920_title_6;Колонка Шеф-редактора:;x
some_fake_1920_6;Телевидение действительно уничтожит западную цивилизацию. Сегодня бездушные куклы, завтра ужасающие пьяные и похотливые люди за двадцать? (см. стр. 10);x
some_fake_1920_title_7;Колонка Шеф-редактора:;x
some_fake_1920_7;Джаз уничтожит западную цивилизацию. Никогда еще в истории музыки не было такого развращающего ритма. Музыке джунглей нет места в нашем цивилизованном обществе (см. стр. 10);x
some_fake_1920_title_8;Невероятное увлечение джазом!;x
some_fake_1920_8;Новая мода пробудила страстное влечение людей к новой музыке. Неистовый танец, поощрение распущенности и смешение рас являются побочными продуктами этого далеко неправильного музыкального жанра.;x
some_fake_1920_title_9;Литературный дайджест: Улисс;x
some_fake_1920_9;Написанная ирландским человеком с неплохой репутацией Джеймсом Джойсом, «Улисс» описывает один день из жизни главного героя. Он живет в Дублине, в нормальном режиме, изо всех сил ... (Продолжение на стр. 19);x
some_fake_1920_title_10;В Египет!;x
some_fake_1920_10;Поразительное археологическое открытие произошло сегодня в районе Нила, международная непреодолимая тяга к восточной ... (Продолжение на стр. 2);x
some_fake_1920_title_11;Баухауз архитектура;x
some_fake_1920_11;Футуристический новый художественный стиль архитектуры, известный как Баухауз, можно увидеть в городах Веймар, Берлин и Дессау.;x
some_fake_1920_title_12;Дуэт чудаков вылвал хаос;x
some_fake_1920_12;Двое мужчин, один толстый, другой худой, попали в суд в роли обвиняемых из-за общего мелкого вредительства и шутовства. В связи с тяжестью преступления, которое повлекло за собой снос дома, обвинители, как ожидается, будут требовать смертной казни.;x
some_fake_ANY_title_1;Собака укусила ребенка.;x
some_fake_ANY_1;Жестокое нападение животного повергает сообщество в шок, родители обеспокоены безопасностью своих детей.;x
some_fake_ANY_title_2;Глобальное похолодание.;x
some_fake_ANY_2;Ученые предупреждают: новый ледниковый период можете начаться, так как температура падает из года в год.;x
some_fake_ANY_title_3;Потерявшийся ребенок найден;x
some_fake_ANY_3;Он прятался в сарае! Пропавший ребенок найден после усиленного поиска местными добровольцами, он скрывался в соседнем заброшенном здании.;x
some_fake_ANY_title_5;Девушка зверски убита!;x
some_fake_ANY_5;Ужасающе изуродованный труп девушки был обнаружена вчера, привязанным к поезду. Рекомендуется быть начеку, разыскивается человек с большими усами, в цилиндре и черном плаще.;x
some_fake_ANY_title_6;Появление кролика из шляпы;x
some_fake_ANY_6;Мужчина, утверждавший, что обладает мистической силой, был замечен запихивающим кролика в шляпу. В настоящее время ведется расследование по подозрению в нечестной практике.;x
some_fake_ANY_title_7;Взгляд в 2000-ный год;x
some_fake_ANY_7;Известный футуролог предоставил своё видение далекого 2000 года во время разговора с нашим корреспондентом, он сказал: «К 2000 году каждый землевладелец будет иметь не менее 5 воздушных шаров».;x
some_fake_ANY_title_8;Поддельные новости!;x
some_fake_ANY_8;Ирландец, поляк и пруссы были арестованы вчера в рамках проводимого расследования. Они придумывали новости и представляли их как достоверные.;x
some_fake_ANY_title_9;12 жертв!;x
some_fake_ANY_9;Вчера разъяренный бык забодал до смерти пятерых мужчин и семерых женщин, хотя ранее за ним агрессии не наблюдалось. Животное было обезглавлено случайно оказавшимся рядом трубочистом.;x
some_fake_ANY_title_10;Обрушение моста!;x
some_fake_ANY_10;Происшествие унесло жизнь мясника, жившего в пригороде столицы. При жизни он имел сомнительную репутацию и оставил после себя брата - пекаря, и сына, который производит и продает свечи.;x
some_fake_ANY_title_11;Тишина на Балканах.;x
some_fake_ANY_11;Сербы, хорваты, боснийцы, турки, болгары, румыны, албанцы и греки собрались в минувшее воскресенье, чтобы отметить долгий мир, которой держится в данный момент на Балканах.;x
some_fake_ANY_title_12;Письмо в редакцию;x
some_fake_ANY_12;Читатель обращает внимание на небрежное вождение паромщиков, которые, развивая высокую скорость и совершая безрассудные маневры, подвергают опасности жизни пассажиров;x
some_fake_ANY_title_13;Прогноз погоды:;x
some_fake_ANY_13;Прогноз на следующую неделю: облачно, дождливо, ветер северный и северо-восточный, похолодание.;x
some_fake_ANY_title_14;Городской пожар;x
some_fake_ANY_14;Пожарных обвинили в недостатке дисциплины и эффективности, так как они позволили огню серьезно распространится, в результате чего мы наблюдали самый серьезный пожар за всю историю города.;x
some_fake_ANY_title_15;Ограблены рыболовом!;x
some_fake_ANY_15;В полицию сообщили о грабителе, которому удалось украсть крупную сумму денег прямо из под носа кассира с помощью рыболовного крючка и удочки. Его сообщник в это время отвлекал жертву.;x
some_fake_ANY_title_16;Пусть они скачут!;x
some_fake_ANY_16;Заставлять детей вести неподвижный образ жизни нельзя, считают ученые. Активность тела является выражением эмоций в юном возрасте.;x
some_fake_ANY_title_17;Деревянные тротуары;x
some_fake_ANY_17;Открытые химические процессы позволяют повысить прочность древесины. А что если в городе появятся деревянные тротуары.;x
some_fake_ANY_title_18;Жизнь без еды?;x
some_fake_ANY_18;Человек утверждает, что может воздерживаться от пищи в течении как минимум 30 дней и сохранять физическое и психическое здоровье. Врачи предлложили ему протестировать способности.;x
some_fake_ANY_title_19;Смертельно опасная лихорадка;x
some_fake_ANY_19;Два матроса, вернувшись из тропиков, погибли от неизвестной формы лихорадки. Они до смерти были в бреду, мучались от озноба и жажды.;x
some_fake_ANY_title_20;Искусственные алмазы;x
some_fake_ANY_20;Европейскому химику удалось сделать искусственный алмаз, во всех отношениях напоминающий настоящий бриллиант. Пока процесс известен только ему самому.;x
some_fake_ANY_title_22;Письмо от Бога;x
some_fake_ANY_22;Малообеспеченный член общества получил письмо с благотворительностью, помеченное как «от Бога». Он ответил благодарностью за полученные деньги, но предупреждает сотрудников почты не взимать налог с писем, помеченных как «от Бога».;x
some_fake_ANY_title_23;Новости медицины;x
some_fake_ANY_23;Лучшие европейские врачи предположили, что заводской дым может быть виновником роста числа дыхательных заболеваний среди детей.;x
some_fake_ANY_title_24;Вампирская истерия;x
some_fake_ANY_24;Новая вспышка вампирской истерии произошла в румынских землях. Суеверные крестьяне вышли с чесноком на шее в попытке защититься от гнусных упырей.;x
some_fake_ANY_title_25;Волки загрызли четверых;x
some_fake_ANY_25;Стая волков напали на сибирскую деревню на прошлой неделе, и убили четырех человек. Вооруженные полицейские были направлены в этот район, чтобы найти логово зверей.;x
some_fake_ANY_title_26;Ужасающие куклы;x
some_fake_ANY_26;Куклы стали общепринятой частью повседневной жизни. Последние страшные мерзости - это улыбающийся деревянный мальчик с фиксированной улыбкой в стиле Бимбо.;x
some_fake_ANY_title_27;Конкурс пьяниц;x
some_fake_ANY_27;Ирландец Билл Уилан взял верх над соперниками из России и Шотландии в потреблении алкоголя в Нью-Йорке на прошлой неделе. Он объяснил свою победу «чистой любовью к выпивке» на больничной койке.;x
some_fake_ANY_title_28;Старейший человек;x
some_fake_ANY_28;Господин Джимми Уильямс был назван самым старым живым человеком. Уильямс, родившийся в глубоких южноамериканских землях, вежливо попросил журналистов этой статьи не называть заглавие его именем.;x
some_fake_ANY_title_29;ОГРАБЛЕНИЕ БАНКА!;x
some_fake_ANY_29;Местный банк в провинции «$ANYPROVINCE$» был ограблен бандой людей в масках. Полиция ищет преступников и обещает вознаграждение за любую информацию, связанную с бандитами.;x
some_fake_ANY_title_30;Гастроли кота пианиста;x
some_fake_ANY_30;Известный кот-пианист на этой неделе прибудет в $OURCAPITAL$. Кот сыграет множество классических произведений.;x
some_fake_ANY_title_31;Специальные лекции;x
some_fake_ANY_31;Совет науки провинции $OURCAPITAL$ обещает провести лекции о происхождении цивилизации. Специальный показ глиняной посуды из Тира отменяется.;x
some_fake_ANY_title_32;Обратите внимание!;x
some_fake_ANY_32;Приближается мощная буря. Инструкция от чиновников безопасности: не чистить дымоходы во время бури. Если это предупреждение будет проигнорировано, может возникнуть аварийная ситуация.;x
some_fake_ANY_title_34;Торговый саммит;x
some_fake_ANY_34;Текущие европейские и международные тарифы, а также практики протекционизма будут обсуждаться в следующий четверг в $OURCAPITAL$.;x
some_fake_ANY_title_35;Почтовая конвенция;x
some_fake_ANY_35;Сегодня власти $OURCOUNTRY_ADJ$ и нескольких других стран собираются, чтобы обсудить почтовые сборы для всех посылок, отправленных за границу.;x
some_fake_ANY_title_36;Современная торговля углем;x
some_fake_ANY_36;Сегодня в местной торговой палате западного мира обсуждается свободная торговля углем для железнодорожных локомотивов и морских судов.;x
some_fake_ANY_title_37;Вряд ли станет Кардиналом;x
some_fake_ANY_37;В окружениях Папы в Ватикане осуждают слухи о предстоящем преждевременном выборе архиепископа.;x
some_fake_ANY_title_38;Похороны генерала;x
some_fake_ANY_38;Ныне бывший генерал и банкир, скончавшийся на прошлой неделе у себя в доме, будет похоронен сегодня. Только его близкие друзья будут присутствовать на церемонии.;x
some_fake_ANY_title_39;Рожденный на вершине;x
some_fake_ANY_39;Женщина, забеременевшая во время восхождения на горную вершину, вместе с двумя спутниками устроила убежище на высоте 4000 метров над уровнем моря. Там у нее родился здоровый малыш.;x
some_fake_ANY_title_40;Вопрос морали?;x
some_fake_ANY_40;Можем ли мы допустить, чтобы история запомнила нас, как тех кто подавили мечты о свободе иностранных народов и подчинили их своему правительству. Можем ли мы управлять ими?;x
some_fake_ANY_title_41;Шантажист арестован;x
some_fake_ANY_41;Бывший актер, а также подозреваемый в дезертирстве был арестован за вымогательство денег у извесной актрисы.;x
some_fake_ANY_title_42;Юбочное зло;x
some_fake_ANY_42;Мода не может заставить тащить грязь с улицы в дом. Врачи не рекомендуют носить особо длинные юбки для сохранения здоровья.;x
some_fake_ANY_title_43;Народная медицина погубила дитя;x
some_fake_ANY_43;Двенадцатилетняя девочка умерла от дизентерии, потому что родители заменили семейного врача на народного целителя.;x
some_fake_ANY_title_44;Вооруженные иммигранты!;x
some_fake_ANY_44;Местный житель из провинции $ANYPROVINCE$ сообщил, что в местном пабе он был обстрелян группой вооруженных мужчин.;x
some_fake_ANY_title_45;Обзорная статья;x
some_fake_ANY_45;Все газетные статьи подвергаются тщательному рассмотрению на предмет достоверности. Никак не связанная с этим новость: журналист, писавший об деревянных тротуарах уволен.;x
some_fake_ANY_title_46;Обсуждение закона;x
some_fake_ANY_46;Законодатели страны собрались в городе $OURCAPITAL$, чтобы обсудить реформу судебной системы в области гражданского и уголовного кодексов.;x
some_fake_ANY_title_48;История державы $OURCOUNTRY$;x
some_fake_ANY_48;Наконец то многотомный труд по истории $OURCOUNTRY_ADJ$ цивилизации был закончен. Ведущие историки считают его эталонным и мы будем гордиться своими героями!;x
some_fake_ANY_title_49;Концерт Баха;x
some_fake_ANY_49;Дань ностальгии для всех любителей музыки. Все самые известные произведения Баха будут исполняться $OURCOUNTRY_ADJ$ национальным оркестром на следующей неделе в Большом концертном зале города $OURCAPITAL$.;x
some_fake_ANY_title_50;Камень доставлен;x
some_fake_ANY_50;Жители провинции $ANYPROVINCE$ занимаются ввозом огромных кусков мрамора из-за рубежа. Ходят слухи, что на главной площади столицы будет установлен грандиозный памятник.;x
some_fake_ANY_title_51;Технические новинки;x
some_fake_ANY_51;По словам ученого, возглавляющего технический отдел $OURCAPITAL$ университета, скоро различные устройства станут играть все большую роль в нашей жизни.;x
some_fake_ANY_title_52;Смерть кузнеца;x
some_fake_ANY_52;Кузнеца пнула лошадь, которую он хотел подковать в провинции $ANYPROVINCE$. От полученных травм он скончался.;x
some_fake_ANY_title_53;Солнечное затмение;x
some_fake_ANY_53;Напоминаем читателям, что в эту пятницу произойдет солнечное затмение. ЭТО НЕ КОНЕЦ СВЕТА! Поэтому причин для паники и прекращения работы нет.;x
some_fake_ANY_title_54;Ровный график продаж;x
some_fake_ANY_54;График продаж, который рос на протяжении десятилетий, стал выравниваться. Заказы остались на том же уровне с последнего квартала.;x
some_fake_ANY_title_55;Путешествия во времени;x
some_fake_ANY_55;Автор дешевых приключенческих романов выдвинул гипотезу о том, что человек может перемещаться вперед и назад во времени, появляясь в различные годы.;x
some_fake_ANY_title_56;Грамотность;x
some_fake_ANY_56;Данные показывают невероятный рост грамотности во всем мире. Если раньше грамотность считалась прерогативой духовенства и аристократии, то теперь распространяется среди рабочих и даже слабого пола.;x
some_fake_ANY_title_57;Научная лекция;x
some_fake_ANY_57;Натурфилософам сообщили, что лекция по геологии, или науке о строении горных пород, состоится в университете города $OURCAPITAL$ в следующий вторник. Аудитория №1.;x
some_fake_ANY_title_58;Прерванное собрание;x
