POP_SOLD_EXPORT;Продано на экспорт: §Y$VAL$§W;X
POP_WANT_BOUGHT;Куплено: §Y$VAL$§W;X
POP_WANT_BUY;Требуется: §Y$VAL$§W;X
POP_WANT_AFFORD;Получено: §Y$VAL$§W;X
POP_PRODUCER_MARKET;Этот производитель;X
POP_WORLD_MARKET;§YМировой рынок§W;X
OR_TRIG_SHORT;Одно из двух:;X
GENERAL;Генерал;X
ADMIRAL;Адмирал;X
CURR_COMB_STR;Боеспособность равна ;X
CURR_COMB_ORG;Организация равна ;X
UW_ASSIGN;Автоназначение;X
RANK_PRESTIGE;Престиж;X
RANK_PRESTIGE_D;Рост престижа зависит от развития культуры и успехов в управлении страной.;X
RANK_INDUSTRY;Промышленная мощь;X
RANK_INDUSTRY_D;Промышленная мощь - мера уровня индустриализации. Она зависит от числа заводов и общей стоимости продукции, которую выпускает страна.;X
RANK_MILITARY;Военная мощь;X
RANK_MILITARY_D;Военная мощь зависит от силы армии страны. Оценка производится по численности и оснащению.;X
RANK_TOTAL_D;Восемь сильнейших государств - это §Yвеликие державы§W, которые могут влиять на прочие страны и контролировать их. Следующие восемь - §Yколониальные державы§W, которые могут проводить колонизацию и иногда бросают вызов великим державам. Наконец, есть еще §Yцивилизованные§W и §Yнецивилизованные§W государства. Первые из них живут по «европейскому образцу», вторые - нет.;X
TYPE_SPECIAL;Другие;X
COVIEW_ORG_VALUE;Текущий уровень организации;X
COVIEW_STR_NAVAL;Число кораблей в эскадре;X
COVIEW_STR_LAND;Численность солдат, сражающихся за эту сторону.;X
MAY_NOT_RETREAT;Невозможно, да и не почетно отступать с поля сражения сразу, как оно только началось.;X
COMBAT_DICE;Случайный модификатор для текущей фазы боя.;X
COMBAT_TERRAIN;Штраф за атаку на сложном рельефе.;X
COMBAT_CROSSING;Штраф за атаку через водное препятствие.;X
COMBAT_DIGIN;Штраф за атаку окопавшегося противника.;X
PRODUCTION_COST_BUILD;Стоимость строительства: §Y$VAL$§W;X
PRODUCTION_COST_INPUT;Стоимость затрат: §Y$VAL$§W;X
PRODUCTION_NO_PROJECT;Нет проекта;X
PRODUCTION_PROJECT_MONEY;На этот проект затрачено §Y$MONEY$§W¤ из необходимых §Y$NEED$§W¤;X
WAR_HAS_COMPLETE_VICTORY;Полная победа;X
DIPLOMACY_CAN_INTERVENE;Вмешаться в войну;X
DIPLOMACY_CANNOT_INTERVENE;Вмешаться в войну\nМы не можем вступить в войну на стороне этой державы вследствие следующего:;X
DIPLOMACY_OPINION_INFLUENCE;Мнение о державе §Y$GP$§W: §Y$OPINION$§W;X
DIPLOMACY_OPINION_INFLUENCE2;§Y$GP_ADJ$§W влияние: §Y$VALUE$§W;X
DIPLOMACY_SET_PRIO_DESC;Показатель влияния отражает уровень присутствия §Yвеликой державы§W в стране.;X
DIPLOMACY_PRIMARYCULTURE_DESC;Основной культурой державы считается та национальность, чьи представители являются полноправными гражданами страны.;X
DIPLOMACY_ACCEPTEDCULTURE_DESC;К признанным культурам державы относятся те национальности, чье право на жительство в стране утверждено ее правительством.;X
PROJECT_BUILD;Постройка;X
PROJECT_REOPEN;Возобновление;X
PROJECT_EXPAND;Расширение;X
EVTNAME22500;Обвал рынка ценных бумаг!;X
EVTDESC22500;$COUNTRY$ переживает черный день - финансовый центр г.$CAPITAL$ не может прийти в себя из-за лопнувшего пузыря спекуляций. Цены на недвижимость росли в течение последних лет, и хотя некоторые аналитики давно предупреждали, что цены завышены из-за инфляционного сверхпотребления, быки на рынке не вняли их предупреждениям. В правительстве слышны требования о регулировании банковской деятельности и валюты, призывы покончить с проблемами «волчьего капитализма».;X
EVTOPTA22500;Регулировать! Обложить налогами! Запретить! Аааа!;X
EVTOPTB22500;Сбалансировать госбюджет, снизить регулирование, вести разумную денежную политику;X
stock_market_crash;Крах фондового рынка;X
stock_market_crash_desc;Наша страна переживает последствия биржевого краха.;X
great_depression;Великая депрессия;X
great_depression;Великая депрессия;X
EVTNAME22510;Великая депрессия;X
EVTDESC22510;Обвал рынка ценных бумаг г.$CAPITAL$ превращается в нечто куда более худшее: доверие людей к банкам упало, идет непрерывный поток изъятия средств. Пока люди пытаются спасти свои сбережения, все больше банков и кредитных учреждений оказываются банкротами, и вскоре, словно цепочка домино, обрушивается весь $COUNTRY_ADJ$ финансовый рынок. Последствия распространяются на другие отрасли в частном секторе, начинаются дефолты по ссудам, сбережения тают. Затем из-за банкротства целых отраслей промышленности появляются огромные массы безработных. Из-за тесной взаимосвязи между экономиками западных стран кризис быстро распространяется по миру. Отныне он известен как Великая Депрессия $YEAR$ года.;X
EVTOPTA22510;Это лишь временные трудности. Не стоит искать виноватых...;X
EVTNAME22520;Свободная банковская система;X
EVTDESC22520;Так как в стране $COUNTRY$ нет законов, ограничивающих или регулирующих деятельность банков, некоторые из них выпускают свои собственные банкноты. Хотя многие говорят, что сбережения, заработанные простыми людьми, не стоит доверять частному сектору, в одном из районов ситуация прямо противоположная: множество банков предоставляют людям свободу выбирать, в каком из них хранить деньги, а также банкноты, которой они могут доверять.;X
EVTOPTA22520;Всегда есть шанс банкротства частной организации - и что тогда?;X
EVTOPTB22520;Если люди довольны, я не возражаю;X
EVTNAME22530;Акции местной железнодорожной компании;X
EVTDESC22530;Недавно образованная железнодорожная компания в одной из наших областей выпустила акции, чтобы профинансировать развитие своего предприятия, и теперь ищет покупателей и инвесторов на территории региона. Генеральный директор компании обратился к местным политикам с просьбой помочь в рекламе этих акций, ссылаясь на то, что развитие железной дороги в регионе принесет лишь выгоду. Некоторые считают, что участие политиков нарушит принципы невмешательства правительства в дела частных компаний. Другие видят лишь возможность заработать.;X
EVTOPTA22530;Конечно же мы должны помочь столь благородной частной инициативе;X
EVTOPTB22530;Думаю, чем меньше правительство вмешивается, тем лучше;X
institute_central_bank_title;Закон о национальных банках;X
institute_central_bank_desc;Наше правительство уже давно обзавелось центральным банком. Сейчас некоторые призывают к введению жесткой монополии правительства на выпуск денег в обращение. Сторонники монополии утверждают, что это упрочит экономическую стабильность, а противники видят в ней подрыв основ свободной торговли.;X
central_bank_established;Центральный банк;X
central_bank_established_desc;Центральный банк нашего правительства сохраняет жесткую монополию на печать денег.;X
EVTNAME22540;Фондовый рынок;X
EVTDESC22540;«Гринвуд и Бернс» - продаю по 9,76, покупаю по 9,5! «Этман и сыновья», продаю, продаю по 8,12!»\n\nМестный бизнесмен в одной из провинций открыл совместное предприятие для торговли на местной бирже - в основном, товарной. Несомненно, биржа поможет местной экономике!;X
EVTOPTA22540;Прекрасная новость!;X
local_stock_exchange;Фондовый рынок;X
local_stock_exchange_desc;В этой провинции действует местная фондовая биржа, она повышает объем производства в провинции.;X
EVTNAME22550;Банкноты аферистов;X
EVTDESC22550;В одном из регионов сегодня началось массовое изъятие средств из банка после новости о том, что выпускаемые им банкноты были не подкреплены ликвидностью. Ситуация привлекла внимание парламента - противники свободной банковской системы использовали случай, чтобы в очередной раз выступить против нее, требуя от правительства более жесткого регулирования банковского сектора. Им противостоят мощные лобби промышленных кругов и фритрейдеров.;X
EVTOPTA22550;Свободная банковская система - основа свободной торговли;X
EVTOPTB22550;Мы не позволим хапугам диктовать экономическую политику нашего государства;X
EVTNAME22560;Экономический бум;X
EVTDESC22560;Экономика нашей страны вошла в период бурного роста после долгих лет низкой безработицы и высокого уровня жизни населения. Значительное количество сбережений, высокая производительность, а также новые экономические инструменты и основание инвестиционных банков означают, что наша страна как никогда готова к развитию национальной промышленности и выходу на новый уровень процветания.;X
EVTOPTA22560;Превосходно!;X
EVTOPTB22560;Нам следует приумножить изобилие;X
economic_boom;Экономический бум;X
economic_boom_desc;Наша экономика бурно развивается благодаря нашим инвестиционным банкам и долгому периоду низкой безработицы.;X
EVTNAME22570;Банкротство ведущей компании;X
EVTDESC22570;Крупная компания в одном из наших регионов недавно обанкротилась: она долго работала в убыток. Местные политики обратились к правительству с просьбой о поддержке, утверждая, что спад временный и компания встанет на ноги, если дать ей время на реструктуризацию и консолидацию средств. Хотя мы могли бы помочь, в парламенте раскритиковали идею, назвав ее нарушением принципов свободы торговли и невмешательства.;X
EVTOPTA22570;Разумеется, мы должны помочь компании в это нелегкое время;X
EVTOPTB22570;Мы не будем тратить государственные средства на поддержку частной компании;X
EVTNAME22580;Железнодорожный трест!;X
EVTDESC22580;$COUNTRY$ шумит новостями о железнодорожном тресте, который недавно раскрыла антитрестовая комиссия в одном из регионов. Местные капиталисты опровергают обвинения, называя их нелепыми, и утверждают, что никакого ценового сговора и манипуляций не было. Среди рабочего класса зреет недовольство. Рабочие полагают, что магнаты-буржуа обдирают их как липку, а сами получают баснословные прибыли. Разрушив трест, мы затормозим развитие железных дорог в регионе на пару лет. Но если мы ничего не предпримем, широкие слои населения будут недовольны.;X
EVTOPTA22580;Мы должны защитить права рабочих любой ценой, и монополии здесь придет конец;X
EVTOPTB22580;Свобода торговли - наш основной принцип;X
BUDGET_GOLD_INCOME_DESC;Доход с золотых приисков и шахт;X
TOTAL_TAX_EFFICIENCY;Эффективность налогообложения: §Y$VAL$§W;X
TOTAL_TAX_EFFICIENCY_BASED;Рассчитывается от:;X
TAX_POOR_DESC;Этот ползунок определяет, какой процент от дохода представителей бедных классов будет идти в казну. Слишком высокие налоги приведут к меньшим тратам населения на собственные нужды.;X
TAX_MIDDLE_DESC;Этот ползунок определяет, какой процент от дохода представителей средних классов будет идти в казну. Слишком высокие налоги приведут к меньшим тратам на собственные нужды или на бизнес.;X
TAX_RICH_DESC;Этот ползунок определяет, какой процент от дохода представителей богатых классов будет идти в казну. Слишком высокие налоги приведут к меньшим тратам на собственные нужды, а также к сокращению инвестиций в промышленность.;X
MIL_COST_DESC;Расходы на припасы для нашей армии и флота.;X
NAT_STOCK_DESC;Затраты на заполнение наших государственных запасов.;X
IND_SUP_DESC;Затраты правительства на субсидии для фабрик. Национальные денежные резервы могут использоваться для помощи фабрикам в покупке сырья и выплатах заработной платы рабочим.;X
TARIFFS_DESC;Пошлины увеличивают стоимость импортируемых товаров, принося дополнительные доходы в государственный бюджет. Установление отрицательного уровня пошлин приведет к выплате субсидий населению нашей страны на покупку им иностранных товаров.;X
WARSUBSIDIES_EXPENSE;Военные субсидии: §R$VAL$§W;X
WARINDEMNITIES_EXPENSE;Военная контрибуция: §R$VAL$§W;X
WARSUBSIDIES_INCOME;Военные субсидии: §G$VAL$§W;X
WARINDEMNITIES_INCOME;Военная контрибуция: §G$VAL$§W;X
REMOVE_BUDGET_DIPL_DESC;Различные доходы или расходы, связанные с дипломатическими действиями или мирными договорами.;X
sami;Саамская;X
pan_romanian;Румынская;X
MODIFIER_MOBILISED;Мобилизация: $VALUE$;X
MODIFIER_OVERSEAS;Штраф заморским территориям: $VALUE$;X
TRADE_OVERSEAS_NEED;$VAL$ для заморских территорий.\n;X
BUDGET_OVERSEAS;Заморские территории;X
BUDGET_DIPL_DESC;Различные доходы или расходы, связанные с дипломатическими действиями или мирными договорами.;X
POP_DETAILS_INTERNAL_MIGRATION;Внутренняя миграция:;X
POP_DETAILS_EXTERNAL_MIGRATION;Внешняя миграция:;X
POP_DETAILS_COLONIAL_MIGRATION;Колониальная миграция:;X
PRODUCTION_OUTPUT_YESTERDAY;Производится §Y$VALUE$§W ед. ежедневно;X
PRODUCTION_OUTPUT_GOODS_TOOLTIP2;Макс. выпуск: §Y$CURR$§W;X
PRODUCTION_CURRENT_STOCKPILE;Текущие запасы: §Y$VALUE$§W;X
POP_DAILY_INTEREST;Процент по вкладам: §Y$VAL$§W¤;X
MODIFIER_OVERSEAS_PRODUCTION_PENALTY;Штраф за заморские фабрики/ДП: $VALUE$;X
PRODUCTION_FACTORY_EMPLOYEECOUNT_TOOLTIP2;Численность работников: $EMPLOYEES$/$EMPLOYEE_MAX$;X
LIFERATING_EFFECT;Уровень жизни $DIRECTION$ на $VALUE$.\n;X
MILITARY_ARMY_COUNT_TOOLTIP;Число армий: §Y$VALUE$§W;X
MILITARY_NAVY_COUNT_TOOLTIP;Число эскадр: §Y$VALUE$§W;X
MILITARY_ARMY_CONSTRUCTION_TOOLTIP;Формирующиеся бригады: §Y$VALUE$§W;X
MILITARY_NAVY_CONSTRUCTION_TOOLTIP;Строящиеся корабли: §Y$VALUE$§W;X
MILITARY_SORT_BY_TYPE_TOOLTIP;Сортировать по типу командира;X
MILITARY_SORT_BY_NAME_TOOLTIP;Сортировать по имени;X
MILITARY_SORT_BY_ASSIGNMENT_TOOLTIP;Сортировать по подразделению;X
MILITARY_SORT_BY_STRENGTH_TOOLTIP;Сортировать по численности;X
MILITARY_SORT_ASSIGNMENT;Должность;X
MILITARY_BACKGROUND;Происхождение: §Y$NAME$§W;X
MILITARY_PERSONALITY;Личность: §Y$NAME$§W;X
REMOVE_MILITARY_LEADER_NAME_TOOLTIP;§Y$NAME$§W командует подразделением §Y$ARMY$§W, находящимся в провинции §Y$LOCATION$§W.;X
MILITARY_STRENGTH_TOOLTIP2;Боеспособность подразделения: §Y$PERCENT$%§W.\nЧисленность: $VALUE$/§Y$MAX$§W.;X
MILITARY_SHIPSTRENGTH_TOOLTIP2;Боеспобсность подразделения: §Y$PERCENT$%§W.\n;X
MILITARY_REGIMENTS_TOOLTIP;Число бригад: §Y$VALUE$§W;X
MILITARY_SHIPS_TOOLTIP;Количество кораблей: §Y$VALUE$§W;X
MILITARY_CURRENT_LOCATION;Текущее местоположение: §Y$LOC$§W.;X
REMOVE_MILITARY_MOBILIZE;Мобилизация населения;X
REMOVE_MILITARY_MOBILIZE_DESC;Описание мобилизации;X
REMOVE_MILITARY_DEMOBILIZE;Демобилизация населения;X
REMOVE_MILITARY_DEMOBILIZE_DESC;Описание демобилизации;X
MILITARY_WAR_EXHAUSTION;Военная усталость;X
MILITARY_SUPPLY_CONSUMPTION;Потребление припасов;X
MILITARY_ORG_REGAIN;Рост организации;X
MILITARY_ARMY_ORG;Организация армии;X
MILITARY_NAVY_ORG;Организация флота;X
MILITARY_UNIT_EXPERIENCE;Начальный опыт частей;X
MILITARY_RECRUIT_TIME;Время формирования;X
MILITARY_COMBAT_WIDTH;Ширина фронта;X
COMWID_BASE;Базовое значение: §Y$VAL$§W;X
MILITARY_WAR_EXHAUSTION_TOOLTIP;Военная усталость: $VALUE$;X
MILITARY_MAX_WAR_EXHAUSTION_TOOLTIP;Максимум военной усталости: $VALUE$;X
MILITARY_BASEVALUE_PERCENT;Базовое значение: §Y100%§W;X
MILITARY_BASEVALUE;Базовое значение: §Y0.00§W;X
AVAILABLE_EXPORTS;На экспортных рынках: $VAL$;X
MILITARY_BUILD_UNIT_TOOLTIP;Сформировать подразделение §Y$NAME$§W в провинции §Y$LOC$§W.;X
MILITARY_CANCEL_BUILD_UNIT_TOOLTIP;Отказ от формирования подразделения §Y$NAME$§W в провинции §Y$LOC$§W.;X
traditional_academic;Традиционная академия;X
army_tech_school;Военно-промышленный комплекс;X
naval_tech_school;Морская сила и торговый флот;X
industrial_tech_school;Корпоративный индустриализм;X
culture_tech_school;Авангард интеллигенции;X
commerce_tech_school;Школа бизнеса и промышленный капитализм;X
prussian_tech_school;Юнкеры, армия и Крупп;X
EVTNAME14730;Антиколониальная лига;X
EVTDESC14730;И если вспомнить все несправедливые деяния $COUNTRY_ADJ$ представителей в колониях, неудивительно, что слово '$COUNTRY$' далеко за границами нашей страны стало синонимом грабежа, наживы и убийства. Наш лозунг прост: «$COUNTRY$! Вон из колоний!»\n\nРадикально настроенные $COUNTRY_ADJ$ граждане основали антиколониальную лигу. Из докладов тайной полиции стало ясно, что у этой организации, полной сторонников независимости колоний, немало связей с социалистическим интернационалом.;X
EVTOPTA14730;Осудить Лигу;X
EVTOPTB14730;Игнорировать Лигу;X
EVTOPTC14730;Поддержать Лигу;X
EVTNAME14740;Колония-пример;X
EVTDESC14740;Борьба за колонии усиливается, европейские державы стремятся к новым приобретениям в Африке и по всему миру. Государство $COUNTRY$ тоже неплохо справляется. Одна из $COUNTRY_ADJ$ колоний в последние годы стала одной из лучших европейских колоний. Она повысила престиж $COUNTRY_ADJ$ колониальной политики в Европе, а также способствовала развитию научных исследований.;X
EVTOPTA14740;Прекрасно!;X
EVTNAME14750;Дебаты о колониальной политике;X
EVTDESC14750;«И хотя я глубоко уважаю своих коллег из оппозиции, я не могу понять, зачем они вновь поднимают вопрос расходов управления по делам колоний. Колонии - основа нашей политики, и они стоят любых затрат».\n\nКолонии вновь на передовицах $COUNTRY_ADJ$ газет после бурных дебатов в верхней палате. Члены оппозиции высказываются за сокращение бюджета управления по делам колоний. В верхней палате развернулась борьба за голоса между оппозицией и правящим большинством.;X
EVTOPTA14750;Аргументы консерваторов более убедительны;X
EVTOPTB14750;Аргументы либералов более убедительны;X
EVTNAME14760;Коррупция в колониях;X
EVTDESC14760;В $COUNTRY_ADJ$ управлении по делам колоний назревает крупный коррупционный скандал - сообщение в газете г.$CAPITAL$ потрясло нацию. В статье раскрывается огромная сеть взяточников и коррупционеров, действующая в интересах определенных частных компаний, получающих выгоду от торговли и эксплуатации колоний. Критики правительства указывают на низкие зарплаты и недофинансирование нужд колониальных чиновников. Но в правительственных кругах бытует мнение, что вездесущая коррупция проникла в управление по делам колоний из частного сектора.;X
EVTOPTA14760;Правительство должно признать ответственность за свои ошибки;X
EVTOPTB14760;Управление подкупили крупные капиталисты - это их вина!;X
EVTNAME14770;$CAPITAL$ - жемчужина страны;X
EVTDESC14770;Рост наших колониальных владений превратил г.$CAPITAL$ в растущий мегаполис, культурный и экономический центр империи. Каждый день, каждый час люди со всех концов света прибывают в нашу столицу - для переговоров с нашими министрами, для торговли с нашими купцами, для договоров с промышленниками и инженерами - и чтобы узреть величие города своими глазами. На центральном вокзале г.$CAPITAL$ можно увидеть целый мир в миниатюре - услышать любой иностранный язык, ощутить запахи дальних стран. Эпоха после $YEAR$ года навсегда войдет в историю $COUNTRY_ADJ$ империи как золотой век г.$CAPITAL$.;X
EVTOPTA14770;...и пусть эти дни не забудутся никогда.;X
EVTNAME14780;Болезни в колониях;X
