COLONY_FAIL_LOG;Держава $OTHER$ раньше нас смогла основать колонию в регионе $TARGET$.;X
american_cultures;Американцы;X
CANT_USE_LAST_WAR_GOALS;Выбор этой цели войны приведет к ее завершению, а потому это может быть сделано только во время мирных переговоров с лидером войны.;X
tut_6a_13;Чтобы повысить промышленное производство Бельгии, нам нужно больше ремесленников. Щелкните по значку рабочего, чтобы установить этот приоритет.;X
DEN_251;Исландия и Гренландия;X
CANCELALLIANCE_THEY_ACCEPT_BTN2;ОК;X
CANCELALLIANCE_THEY_ACCEPT_BTN3;Перейти;X
tut_1b_19;Сейчас мы назначим генерала на должность вручную. Для этого выберите свою дивизию в Спа.;X
TOPBAR_DEC_SPEED;Уменьшить скорость игры;X
fort;Крепость;X
fort_short;Крепость;X
TOPBAR_DEC_SPEED;Уменьшить скорость игры;X
IS_GREAT_NATION;Является великой державой;X
NO_DEMOTION;В этом месяце не будет понижений статуса.;X
NO_PROMOTION;В этом месяце не будет повышений статуса.;X
INCREASEOPINION_THEY_ACCEPT_MAP;Мнение улучшено!;X
INCREASEOPINION_WE_ACCEPT_MAP;Мнение улучшено!;X
DECREASEOPINION_THEY_ACCEPT_MAP;Мнение ухудшено!;X
DECREASEOPINION_WE_ACCEPT_MAP;Мнение ухудшено!;X
ADDTOSPHERE_THEY_ACCEPT_MAP;Включение в сферу!;X
ADDTOSPHERE_WE_ACCEPT_MAP;Включение в сферу!;X
REMOVEFROMSPHERE_THEY_ACCEPT_MAP;Исключение из сферы!;X
REMOVEFROMSPHERE_WE_ACCEPT_MAP;Исключение из сферы!;X
INCREASERELATION_THEY_ACCEPT_MAP;Отношения улучшены!;X
INCREASERELATION_WE_ACCEPT_MAP;Отношения улучшены!;X
DECREASERELATION_THEY_ACCEPT_MAP;Отношения ухудшены!;X
DECREASERELATION_WE_ACCEPT_MAP;Отношения ухудшены!;X
WETARGET_DISCREDIT_MAP;Дискредитация!;X
WETARGET_EXPELADVISORS_MAP;Высылка советников!;X
WETARGET_BANEMBASSY_MAP;Закрытие посольства!;X
WETARGET_DECREASEOPINION_MAP;Мнение ухудшено!;X
WETARGET_REMOVEFROMSPHERE_MAP;Исключение из сферы!;X
womens_suffrage_movement;Движения за предоставление избирательных прав женщинам ;X
WAR_GOOD_RELATION;Хорошие отношения (§Y$REL$§W) и средняя сознательность (§Y$CON$§W): ;X
make_slave;Создать рабовладельческую область;X
make_free;Создать свободную область;X
POP_OTHER_CULT;Другие;X
BLOCKADED_PEACE;В блокаде;X
PRODUCTION_DESTROY_FACTORY_BECAUSE_TOOLTIP;Мы можем разрушить эту фабрику вследствие:\n;X
PRODUCTION_NOT_DESTROY_FACTORY_BECAUSE_TOOLTIP;Мы §RНЕ§W можем разрушить эту фабрику вследствие:\n;X
RULE_DESTROY_FACTORY;Разрушение фабрик;X
INCREASE_RELATION_MAX;Мы не можем еще сильнее улучшить наши отношения с державой ;X
DECREASE_RELATION_MAX;Мы не можем еще сильнее ухудшить наши отношения с державой ;X
BANKRUPTCY_SETUP;Мы становимся банкротом;X
BANKRUPTCY_HEADER;$MESSENGER$;X
BANKRUPTCY_1;Банкротство!;X
BANKRUPTCY_2;Нас заставили объявить банкротство!;X
BANKRUPTCY_3;Мы освобождены от обязательств по взятым ранее займам.;X
BANKRUPTCY_4;Однако это ужасно не понравилось нашему населению,;X
BANKRUPTCY_5;и наш престиж в глазах остального мира резко снизился.;X
BANKRUPTCY_6;В будущем банки будут гораздо неохотнее давать нам в долг деньги.;X
BANKRUPTCY_LOG;Мы объявлены банкротом.;X
BANKRUPTCY_BTN1;Это очень плохо;X
THEY_BANKRUPTCY_SETUP;Другая держава становится банкротом;X
THEY_BANKRUPTCY_HEADER;$MESSENGER$;X
THEY_BANKRUPTCY_1;Банкротство!;X
THEY_BANKRUPTCY_2;Держава $COUNTRY$;X
THEY_BANKRUPTCY_3;была вынуждена объявить о своем банкротстве!;X
THEY_BANKRUPTCY_4;*;X
THEY_BANKRUPTCY_5;*;X
THEY_BANKRUPTCY_6;*;X
THEY_BANKRUPTCY_LOG;Держава $COUNTRY$ объявлена банкротом.;X
THEY_BANKRUPTCY_BTN1;ОК;X
LIT_CHANGE;Ежемесячное изменение;X
precious_metal_desc;Драгоценными металлами не торгуют на мировом рынке, а сразу превращают их в деньги.;X
DIPLOMACY_CANNOT_SET_PRIO_BANNED;Мы не можем влиять на эту страну, поскольку наши послы из нее были отозваны.;X
PROV1723;Бальбоа;X
PROV353;Эзель;X
MILITARY_MOBILIZE;Мобилизация вооруженных сил.;X
MILITARY_MOBILIZE_DESC;Помимо регулярной армии наша страна может также в случае войны выставить дополнительные войска, заполнив их новобранцами из числа призывников. После объявления мобилизации наши комплектуемые по призыву армии начнут формироваться в крупных населенных центрах, постепенно повышая свою боеготовность. Хотя мобилизованные солдаты и могут иметь большое значение для отражения массированного вражеского нашествия, следует всегда проявлять осторожность с их призывом в армию, поскольку это оказывает огромный негативный эффект на национальную экономику.;X
MILITARY_DEMOBILIZE;Демобилизация вооруженных сил.;X
MILITARY_DEMOBILIZE_DESC;Получив приказ о демобилизацию, наши призывники покинут поле боя и вернуться к своим семьям. И хотя любая разоренная невзгодами войны страна стремиться вернуться к нормальной жизни, нам следует сначала гарантировать себе победу, перед тем как вложить меч обратно в ножны.;X
BE_TECH;Технологии:;X
BE_INVENT;Изобретения:;X
TOPBAR_DIPLOPOINTS_GAIN;Ежемесячно наш прирост дипломатических очков равен §Y$VALUE$§W.;X
TOPBAR_DIPLOPOINTS_BASEGAIN;Базовое число очков: §Y$VALUE$§W.;X
MOBILISE;Провести мобилизацию;X
DEMOBILISE;Провести демобилизацию;X
BE_INVENT;Изобретения:;X
THE_WORLD_IN;Мир в $YEAR$ году;X
TECHNOLOGY_ACTIVATION_YEAR;Год активации:;X
TECHNOLOGY_RESEARCH_POINTS;Очки исследования:;X
tut_8c_12;В 'Виктории II' вы должны определить цели любой войны, которую вы начинаете. Все возможные цели войны показаны справа в окне объявления войны. Помните, что при заключении мира вы можете требовать только то, что указано в целях войны.\nНажмите на окно 'Ведущиеся войны', чтобы проверить свои цели войны.;X
tut_6b_14;Теперь нажмите 'Дальше' для продолжения.;X
tut_8a_7;Чтобы попытаться заключить союз с Соединенным Королевством, мы должны предпринять дипломатическую акцию. Дипломатические акции бывают самые разные - от предложения союза до объявления войны. Чтобы предпринять акцию, у нас должны быть очки дипломатии, они начисляются каждый месяц. На верхней панели мы видим, что у нас 1 очко. Как раз столько требуется для заключения союза. Нажмите кнопку заключения союза, а затем подтвердите свое решение заключить альянс с Британией.;X
TEMP_NEXT;Дальше;X
BUDGET_EXPORTS;Продажа государственных запасов: §Y$VAL$§W;X
BUDGET_IMPORTS;Наполнение государственных запасов: §Y$VAL$§W;X
bad_debter;Безнадежный должник;X
bad_debter_desc;В следствие нашей безответственной экономической политики в прошлом банки будут выдавать нам займы только под высокие проценты.;X
MUST_NEGOTIATE_WITH_WAR_LEADER;Мы должны вести переговоры с §Wлидером войны§Y, если сами не осуществляем руководство в нашей войне.;X
BAD_ADJ;Баденск.;X
WAR_LEADER;§YЛидер войны§W;X
MUST_NEGOTIATE_WITH_WAR_LEADER_NO_LEFTOVER_WARGOALS;Мы должны вести переговоры с §Yлидером войны§W, поскольку заключение мира с державой §Y$COUNTRY$§W приведет к завершению всей войны.;X
WARGOAL_DEMAND;Держава §Y$COUNTRY$§W требует этого от державы §Y$ENEMY$§W.;X
POP_DETAILS_PROMOTIONS;Повышения статуса:;X
POP_DETAILS_DEMOTIONS;Понижения статуса:;X
NO_WAR_SPHERE_LEADER;Мы не можем объявить войну лидеру сферы влияния, в которой находимся.;X
EVTNAME15310;Летучий университет;X
GO_TO_DIPLOMACY;Открыть окно дипломатии;X
PROVINCE_CONTROL_DAYS_LATER_THAN;Контроль над провинцией не изменялся за последние §Y$DAYS$§W дн.\n;X
PROVINCE_CONTROL_DAYS;Контроль над провинцией изменялся за последние §Y$DAYS$§W дн.\n;X
ENFORCE_DEMANDS_TRIGGER;Повстанцы одержат победу, если будут соблюдены следующие условия:;X
tut_1a_40;После того, как вы увидите стрелку движения, снимите игру с паузы, чтобы продолжить ее.;X
EVTNAME15060;Первый Фермерский Банк ;X
POLITICS_REFORMS;Реформы;X
POLITICS_RELEASE_NATIONS;Новые державы;X
MILITARY_LEADER_NAME_TOOLTIP;§Y$NAME$§W командует подразделением §Y$ARMY$§W, находящимся в провинции §Y$LOCATION$§W.;X
hms_government;Королевское правление;X
EVTNAME19310;Мандат Неба;X
EVTDESC19310;Эта концепция китайской философии схожа с западным представлением о божественном праве королей, и она так же исторически использовалась для оправдания и обоснования монархической власти. После нашего недавного возвышения до статуса великой державы наши подданные снова уверовали, что наше правительство пользуется мандатом неба.;X
EVTOPTA19310;Отлично!;X
EVTNAME19320;Империя Солнца;X
EVTDESC19320;Япония, страна Восходящего солнца. В течение многих лет после того, как черные корабли гайдзинов появились у наших берегов, наша нация следовала в кильватере более могущественных, чем мы, государств. Однако после нашего недавного возвышения до статуса великой державы все изменилось. Отныне пусть ветры отражают и рассеивают любые иностранные волны, которые посмеют перекатываться через священные берега Великой Японии!;X
EVTOPTA19320;Банзай!;X
form_union_nation_title;Создание державы $CULTURE_GROUP_UNION$;X
form_union_nation_desc;Наше доминирующее положение среди наших братьев по культуре позволяет нам сформировать державу $CULTURE_GROUP_UNION$.;X
BE_SECOND_RANK;Колониальная держава;X
COUNTRYALERT_HasUnemployedWorkers;В следующих регионах есть безработные рабочие фабрик:;X
REMOVE_TOPBAR_POPULATION;Взрослое мужское население нашей державы составляет $CURR$. Каждый месяц оно изменяется примерно на $CHANGE$.;X
TOPBAR_POPULATION_VISUAL;Наше общее население равно $CURR$.;X
BUILD_COLONIAL;Неколониальная область;X
EVTNAME60080;Дорога к рабству;X
EVTDESC60080;В последнее время вас начинает охватывать жуткий страх, видя, как в стране начинает распространяться тишина. Там, где раньше царил свободный обмен мнениями и идеями, от перекрестков улиц и автобусных остановок до баров и университетов, теперь можно услышать только отголоски тишины. Становится очевидным, что традиции $COUNTRY_ADJ$ демократии разрушены до основания. Правительства для народа, из народа и во имя народа - больше не существует.;X
EVTOPTA60080;Муа-ха-ха!;X
EVTNAME14210_sub;Все что они говорят: «Дайте миру шанс!»;X
EVTNAME14040;Любовь и война;X
REL_SPHERE_OF_INFLUENCE;Сфера;X
status_quo_short;Статус-кво;X
TOTAL_AMOUNT_OF_SHIPS;Общее число кораблей больше или равно $COUNT$;X
LESS_AMOUNT_OF_SHIPS;Общее число кораблей меньше $COUNT$;X
tut_3a_21b;Попробуйте взять заем. Для этого нажмите кнопку 'Взять заем', доведите бегунок до нужной цифры, а затем нажмите на кнопку 'ОК'.;X
REVANCHISM_EXPLANATION;Реваншизм (это слово происходит от французского 'реванш') - стремление к возвращению территорий, потерянных нацией. В любви, на войне или в мире наш народ готов будет пойти на великие жертвы, лишь бы вернуть наши святые земли.;X
EVTNAME14120_sub;Предвыборные дебаты о религиозной политике;X
tut_8c_10;Если вы окажетесь под угрозой потери статуса, то заблаговременно получите предупреждение, и у вас будет время исправить положение. Одним из способов предотвратить катастрофу, безусловно, является война. Она может повысить ваш престиж или понизить престиж соперника. Найдите Францию и объявите ей войну. Для этого нажмите на кнопку 'Объявить войну', выберите цель войны и затем нажмите 'ОК'.;X
BE_GREAT_POWER;Великая держава;X
DIPLOMACY_GREATNATION_STATUS;Великая держава;X
WE_NO_LONGER_GREAT_POWER_2;Наша держава резко опустилась вниз в глазах всего мира.;X
THEY_NO_LONGER_GREAT_POWER_3;потеряла свой статус великой державы, который перешел;X
WE_BECAME_GREAT_POWER_2;Наш статус в глазах всего остального мира вырос, и теперь;X
SERVER_LOST_DESC;Сервер потерян. Вы можете сохранить игру или же продолжить ее, закрыв это окно. Чтобы продолжить ее вместе с остальными игроками, вы должны выйти и сделать рехост.;X
MODIFIER_GLOBAL_POP_MILITANCY_MODIFIER;Агрессивность населения;X
MODIFIER_GLOBAL_POP_CONSCIOUSNESS_MODIFIER;Сознательность населения;X
global_liberal_agitation;Либеральная агитация;X
desc_global_liberal_agitation;Подстрекатели проповедуют идеи либерализма и революции.;X
EDU_DESC;Расходы на образование идут на выплаты священникам, равно как и на получение очков исследования.;X
ADM_DESC;Расходы на управление идут на обеспечение плавной работы нашего государственного аппарата и содержание чиновников, что увеличивает эффективность сбора налогов.;X
COMBATEND_INITIAL;Перед боем;X
COMBATEND_CASUALTIES;Потери;X
COMBATEND_SURVIVORS;После боя;X
cavours_diplomacy_title;Дипломатия Кавура;X
cavours_diplomacy_desc;Камилло Паоло Филиппо Джулио Бензо, граф ди Кавур, премьер-министр Сардинского королевства, был ключевой фигурой движения за объединение Италии. Особенно ему ставят в заслугу дипломатические усилия по обеспечению поддержки Наполеона III против Австрии во время второй войны за независимость Италии.;X
EVTNAME36898;Коронация королевы Виктории;X
EVTDESC36898;28 июня 1838 года принцесса Александрина Виктория из Ганноверской династии была коронована короной Соединенного королевства Великобритании и Ирландии под именем Виктории. Ее правление, продлившееся аж до начала XX века, осталось в памяти потомков эпохой абсолютного расцвета Британской империи, над которой никогда не заходило солнце. Последний британский монарх из Ганноверской династии, чье восхождение на трон привело к концу личной унии между Британией и Ганновером. Сегодня ликующая столичная толпа сопровождает юную королеву в ее резиденцию, недавно построенный Букингемский дворец.;X
EVTOPTA36898;Да здравствует королева!;X
RELEASE_VASSAL_EFFECT;Будет выделена держава §Y$TARGET$§W.\n;X
EVTDESC15310;Она крадется по улицам города, боясь любой тени, ведь за ними могут скрываться $COUNTRY_ADJ$ солдаты. Освященный циферблат часов на церковной башне словно следит за ней своим огромным желтым глазом. Она опаздывает, но занятия все еще идут.\nПодпольный университет основан в провинции $PROVINCENAME$, где несмотря на запрет, получают высшее образование на языке национального меньшинства.;X
EVTNAME11100;$FROMCOUNTRY_ADJ$ парламент;X
EVTDESC11100;Подъем либерального национализма в великой державе $CULTURE_GROUP_UNION$ привел к падению правительства в государстве $FROMCOUNTRY$. Был созван новый парламент, состоящий из либеральных революционеров со всей страны, который объявил об ее объединении под одним флагом. Парламент предложил корону этого единого государства нам. Мы можем принять это предложение, однако это приведет к росту озабоченности международного сообщества, а также потребует от нас политических компенсаций революционерам.;X
EVTOPTA11100;Ура!;X
EVTOPTB11100;Я не приму корону из рук этого сброда;X
IS_IN_A_SPHERE;Находится в сфере влияния.;X
EVTNAME16070;Пожиратели огня;X
EVTDESC16070;«Это должно навсегда положить конец всем дискуссиям о нашем своеобразном институте».\n\nЕго речь была тихой, но несла в себе внутреннее пламя праведного гнева, направленного на всех и все, что он считал угрозой институту рабства. «Пожиратели огня», радикальные агитаторы за рабство, появились в провинции $PROVINCENAME$.;X
EVTOPTA16070;Все люди равны…;X
EVTOPTB16070;Он прав, как никто другой!;X
PROVINCEVIEW_SUPPLY_LIMIT;Лимит снабжения:;X
PRODUCTION_COST_REOPEN;Стоимость возобновления: §Y$VAL$§W;X
EVTNAME11102;Да здравствует $CULTURE_GROUP_UNION$!;X
EVTDESC11102;По всей стране $COUNTRY$ толпы празднующих, размахивая флагами державы $CULTURE_GROUP_UNION$, выходят на улицы, узнав, что правительство в городе $CAPITAL$ объявило об объединении этой державы под $COUNTRY_ADJ$ флагом.\n\n«Слишком долго нашей страной помыкали иностранные державы, устраивая заговоры и махинации. Отныне и навеки на просторах нашей родины мы закладываем основы более совершенного союза. Троекратное ура в честь объединения державы $CULTURE_GROUP_UNION$!»;X
EVTOPTA11102;Ура!;X
NAVALATTACKTHEM_HEADER;Главнокомандующий флотом сообщает;X
NAVALATTACKUS_HEADER;Главнокомандующий флотом сообщает;X
SIEGEUS_SETUP;Враг начинает оккупацию нашей провинции;X
SIEGEUS_HEADER;$MESSENGER$;X
SIEGEUS_1;Начало оккупации!;X
SIEGEUS_2;$MONARCHTITLE$, провинция;X
SIEGEUS_3;§Y$PROV$§W;X
SIEGEUS_4;начинает оккупироваться врагом! Однако мы не испытываем страха! Войска державы;X
SIEGEUS_5;§Y$ATTACKER$§W;X
SIEGEUS_6;вскоре будут изгнаны прочь нашими могучими армиями.;X
SIEGEUS_LOG;Провинция $PROV$ начинает оккупироваться противником.;X
SIEGEUS_BTN1;ОК;X
SIEGEUS_BTN2;ОК;X
SIEGEUS_BTN3;Перейти;X
SIEGEUS_MAP;*;X
SIEGETHEM_SETUP;Мы начинаем оккупацию вражеской провинции;X
SIEGETHEM_HEADER;$MESSENGER$;X
SIEGETHEM_1;Начало оккупации!;X
SIEGETHEM_2;$MONARCHTITLE$, мы начали оккупацию провинции;X
SIEGETHEM_3;§Y$PROV$§W.;X
SIEGETHEM_4;Пройдет не так много времени, прежде чем наши войска вырвут контроль над провинцией из рук державы;X
SIEGETHEM_5;§Y$DEFENDER$§W.;X
SIEGETHEM_6;Местное население будет с нетерпением ждать установления нашего просвещенного правления.;X
SIEGETHEM_LOG;Мы начали оккупацию провинции $PROV$.;X
SIEGETHEM_BTN1;ОК;X
SIEGETHEM_BTN2;ОК;X
SIEGETHEM_BTN3;Перейти;X
SIEGETHEM_MAP;*;X
chief_of_army;Главнокомандующий армией;X
chief_of_navy;Главнокомандующий флотом;X
