#;X
MILITARY_DIG_IN_CAP;Максимум окапывания;X
MILITARY_MILITARY_TACTICS;Военные тактики;X
COUNTRYALERT_NO_CanDoDecisions;В данный момент у нас нет решений, требующих нашего внимания.;X
POP_OTHER_LABEL;Другие;X
annex_hawaii_title;Резолюция Ньюлендса;X
annex_hawaii_desc;Резолюция Ньюлендса, названная так в честь конгрессмена от штата Невада Фрэнсиса Ньюлендса, была совместным решением Конгресса США, принятым в 1898 году, по которому республика Гавайи была включена в состав США в качестве территории.;X
ionian_islands_question_title;Лондонский договор 1864 года;X
ionian_islands_question_desc;Ионические острова с 1815 года находились под протекторатом Великобритании. В 1862 году содержание этих островов было признано слишком дорогим, и после двух лет переговоров они были подарены Греции.;X
WARSUBSIDIES_DESC;Предложение денежной помощи стране в виде выплаты §Y$MONEY$§W¤ каждый день.;X
release_puppet;Освобождение вассала;X
release_puppet_short;Освобождение державы $THIRD$;X
release_puppet_setup;Освободить державу $THIRD$ от власти державы $RECIPIENT$.;X
release_puppet_desc;Освобождение §Yдержавы§W от власти ее суверена.;X
IS_NOT_OUR_VASSAL; Не является нашей марионеткой;X
IS_OUR_VASSAL; Является нашей марионеткой;X
COUNTRYALERT_HaveOrganizingRebels;У нас начинают организовываться повстанцы!;X
TOTAL_REBEL_POP;Численность группы повстанцев;X
PROV2918;Залив Бенин;X
PROV2921;Побережье Гамбии;X
PROV2922;Побережье Сенегамбии;X
NUMBER_OF_EMIREES;§Y$NUM$§W чел. переехало в этом месяце из нашей державы в другие страны.;X
NUMBER_OF_IMMIGREES;§Y$NUM$§W чел. приехало в этом месяце в нашу державу из других стран.;X
alaskan_purchase_title;Холодильник Сьюарда;X
alaskan_purchase_desc;После Крымской войны русское правительство поняло, что в случае новой войны с Британией защитить свои владения в Северной Америке будет практически невозможно. Поэтому были начаты переговоры о продаже того, что потом стало сорок девятым штатом США. Территория была куплена Соединенными штатами в 1867 году по цене в 4 доллара 73 цента за квадратный километр, или по 2 цента за акр. В американской прессе того времени эта покупка широко высмеивалась под названием «Холодильник Сьюарда» или «Прихоть Сьюарда», поскольку государственный секретарь Уильям Сьюард был ициатором сделки с американской стороны.;X
EVTNAME32509;Продажа Аляски?;X
EVTDESC32509;Удочки, закинутые нашим посланником в Вашингтоне, бароном Эдуардом Андреевичем Стеклем, принесли свой улов. Сегодня Соединенные штаты предложили нам начать переговоры о продаже территории Русской Америки. Нам предлагают по 2 цента за акр, и это справедлива цена. Защитить эти колонии в случае войны с Великобританией будет невозможно, поэтому продажа их по разумной цене сейчас - вполне достойная идея. $MONARCHTITLE$, что скажите?;X
EVTOPTA32509;У нас и так достаточно земель с плохим климатом;X
EVTOPTB32509;Нет, не думаю. А вдруг мы сможем построить мост через пролив?;X
EVTNAME32510;Согласие России;X
EVTDESC32510;$MONARCHTITLE$, Россия согласилась продать нам Аляску!;X
EVTOPTA32510;Отлично!;X
EVTNAME32511;Отказ России;X
EVTDESC32511;$MONARCHTITLE$, переговоры о продаже Россией территории Аляски зашли в тупик, и в результате они отказались продать ее нам.;X
EVTOPTA32511;Черт!;X
IS_DISARMED;является разоруженной державой;X
IS_NOT_DISARMED;не является разоруженной державой;X
TRUCE_LASTS_UNTIL;Перемирие будет действовать до §Y$DATE$§W.;X
LOBBY_HOST_ONLY;Только хост может начинать игру.;X
LOBBY_WAITING;Чтобы начать игру, вы должны подождать подключения всех игроков, или же исключить из игры тех, кто не смог присоединиться.;X
NO_UNIT_TECH;Мы должны изучить технологию §Y$TECH$§W, чтобы формировать подразделение §Y$UNIT$§W.;X
NO_UNIT_REGIMENTS;Мы не можем нигде сформировать подразделение §Y$UNIT$§W. Требуется больше §Yсолдатов§W!;X
NO_UNIT_PORTS;Мы не можем нигде сформировать подразделение §Y$UNIT$§W. Требуется получить §Yвыход к морю§W!;X
DIPLOMACY_WARDIALOG_ALLIES;Державу §Y$COUNTRY$§W защищают следующие государства:;X
DIPLOMACY_WARDIALOG_NUM_ALLIES;Число защищающих державу §Y$COUNTRY$§W стран равно §Y$NUM$§W.;X
DIPLOMACY_WARDIALOG_ALLY;Союзник;X
WARGOAL_WE_ACCEPT_HEADER;Министр иностранных дел сообщает;X
WARGOAL_WE_ACCEPT_1;Расширение войны!;X
WARGOAL_WE_ACCEPT_2;$MONARCHTITLE$, держава §Y$ACTOR$§W решила расширить нашу нынешнюю войну, добавив к ней следующую цель:;X
WARGOAL_WE_ACCEPT_3;$WARGOAL$.;X
WARGOAL_WE_ACCEPT_4;Эти глупцы полагают, что смогут как-то победить нас.;X
WARGOAL_WE_ACCEPT_5;*;X
WARGOAL_WE_ACCEPT_6;Мы накажем их за высокомерие.;X
WARGOAL_WE_ACCEPT_BTN1;ОК;X
WARGOAL_WE_ACCEPT_BTN2;ОК;X
WARGOAL_WE_ACCEPT_BTN3;Перейти;X
WARGOAL_WE_ACCEPT_LOG;Держава $ACTOR$ расширила свою войну против нас, включив в нее цель $WARGOAL$.;X
WARGOAL_THEY_ACCEPT_HEADER;Министр иностранных дел сообщает;X
WARGOAL_THEY_ACCEPT_1;Расширение войны!;X
WARGOAL_THEY_ACCEPT_2;$MONARCHTITLE$, мы решили расширить нашу войну, потребовав;X
WARGOAL_THEY_ACCEPT_3;$WARGOAL$.;X
WARGOAL_THEY_ACCEPT_4;Мы пытаемся быть умеренными с державой §Y$RECIPIENT$§W.;X
WARGOAL_THEY_ACCEPT_5;*;X
WARGOAL_THEY_ACCEPT_6;Теперь они заплатят за свою недальновидность.;X
WARGOAL_THEY_ACCEPT_BTN1;ОК;X
WARGOAL_THEY_ACCEPT_BTN2;ОК;X
WARGOAL_THEY_ACCEPT_BTN3;Перейти;X
WARGOAL_THEY_ACCEPT_LOG;Мы расширили свою войну против державы $RECIPIENT$, включив в нее цель $WARGOAL$.;X
WARGOAL_OTHER_ACCEPT_HEADER;Министр иностранных дел сообщает;X
WARGOAL_OTHER_ACCEPT_1;Расширение войны!;X
WARGOAL_OTHER_ACCEPT_2;$MONARCHTITLE$, до нас дошли слухи, что держава;X
WARGOAL_OTHER_ACCEPT_3;§Y$ACTOR$§W решила расширить;X
WARGOAL_OTHER_ACCEPT_4;свою войну против державы §Y$RECIPIENT$§W,;X
WARGOAL_OTHER_ACCEPT_5;дополнительно потребовав следующего: $WARGOAL$.;X
WARGOAL_OTHER_ACCEPT_6;Как интересно.;X
WARGOAL_OTHER_ACCEPT_BTN1;ОК;X
WARGOAL_OTHER_ACCEPT_BTN2;ОК;X
WARGOAL_OTHER_ACCEPT_BTN3;Перейти;X
WARGOAL_OTHER_ACCEPT_LOG;Держава $ACTOR$ расширила свою войну против державы $RECIPIENT$, включив в нее цель $WARGOAL$.;X
NO_GP_ACTION_ON_SELF;Глупо выбирать для этого самих себя.;X
OL_VIEW_SIEGES;Включает/выключает обзор §Yоккупаций§W.;X
BADBOY_EFFECT;Бесчестье $DIRECTION$ на $VALUE$.\n;X
unification_annex_casus_belli;Объединение;X
unification_annex_casus_belli_desc;Освобождение национальной территории нашей §Yкультурной унии§W.;X
unification_annex_casus_belli_setup;Освободить национальную территорию нашей §Yкультурной унии§W.;X
unification_annex_casus_belli_short;Присоединение державы;X
enlightenment_thought;Права человека;X
enlightenment_thought_desc;Права человека;X
NORMAL_WAR_UNIFICATION_ANNEX_NAME;$ORDER$ $FIRST$ война за освобождение державы $SECOND_COUNTRY$;X
AGRESSION_WAR_UNIFICATION_ANNEX_NAME;$ORDER$ $FIRST$ война за освобождение державы $SECOND_COUNTRY$;X
springtime_of_nations;Весна народов!;X
springtime_of_nations_desc;Дремлющие нации Европы проснулись, чтобы сбросить призраки деспотизма и тирании.;X
HND_conservative;Партия национального конгресса;X
HND_liberal;Партия независимости;X
HND_reactionary;Национальный фронт;X
HND_anarcho_liberal;Партия свободы;X
HND_socialist;Индийский национальный конгресс;X
HND_communist;Коммунистическая партия;X
HND_fascist;Партия единства;X
HND;Индия;X
WEDID_ISDISCREDITED_DESC;Дискредитация продлится до §Y$UNTIL$§W. В этом наша заслуга.;X
WEDID_ISBANNEDEMBASSY_DESC;Высылка послов продлится до §Y$UNTIL$§W. В этом наша заслуга.;X
OTHER_MUST_NEGOTIATE_WITH_WAR_LEADER;Мы не можем вести переговоры с §Yлидером войны§W, поскольку это приведет к ее завершению. Мирный договор может быть подписан только между державами §Y$ENEMY$§W и §Y$COUNTRY$§W.;X
unification_humiliate_cb;Утверждение гегемонии;X
REMOVE_unification_humiliate_cb_desc;Принуждение другой великой державы к признанию нашего лидерства над общей культурной группой.;X
REMOVE_unification_humiliate_cb_setup;Заставить другую великую державу признавать наше лидерство над общей культурной группой.;X
unification_humiliate_cb_short;Признание нашего лидерства;X
NORMAL_UNIFICATION_HUMILIATE_NAME;$FIRST$-$SECOND$ братская война;X
AGRESSION_UNIFICATION_HUMILIATE_NAME;$FIRST$-$SECOND$ братская война;X
PRODUCTION_REQUIRED_DAILY_INPUTS;Ежедневные затраты на производство:;X
PRODUCTION_DAILY_OUTPUT;Выпуск в день:;X
COUNTRYALERT_NO_HasClosedFactories;В данный момент у нас нет обанкротившихся фабрик.;X
COUNTRYALERT_HasClosedFactories;У нас есть обанкротившиеся фабрики в следующих регионах:;X
CHI_1496;Гонконг и Макао;X
ANY_STATE_STARTS;Любой регион;X
indian_sepoys_title;Сипаи;X
indian_sepoys_name;Индийские сипаи;X
indian_sepoys_desc;Сипаями (это слово происходит от персидского 'сипахи', означающего 'солдат') называли военнослужащих, рекрутировавшихся в Индии на службу европейскими державами. В 1857 часть нанятых Британской Ост-Индской компанией сипаев взбунтовалась, и вскоре мятеж, вошедший в историю под именем «Восстание сипаев» (или «Первая индийская война за независимость»), охватил всю Индию. Восставшие сипаи сражаются за освобождение Индии от власти колонизаторов.;X
indian_sepoys_army;Бригада сипаев;X
HND_ADJ;Индийск.;X
ALD;Алжир;X
REMOVED_BUDGET_CANT_LOAN_DESC;Банки будут выдавать вам взаймы деньги, только если вы можете платить по процентам, и при этом не представляете враждебную державу. Кроме того, иностранные банки в целях безопасности никогда не будут платить вам больше $MAXLOAN$% от своих наличных фондов;X
WE_ARE_DISCREDITED;Мы были дискредитированы;X
INFLUENCE_NEIGHBOUR;Соседняя держава;X
INFLUENCE_OTHER_CONTINENT;Держава на другом континенте;X
INFLUENCE_RELATIVE;Соотношение нашего общего рейтинга к их рейтингу;X
INFLUENCE_AT_MAX;Мы не можем иметь в одной стране больше §Y$MAX$§W очков влияния.;X
DIPLOMACY_DAILYINFLULENCE_GAIN;Ежедневно мы увеличиваем свое влияние в державе §Y$COUNTRY$§W на §Y$NUM$§W пунктов. Наш базовый прирост влияния равен §Y$BASE$§W.;X
DECL_WAR_NO_VASSAL;Мы не можем объявлять войну §Yсателлитам§W или §Yдоминионам§W других держав.;X
austrian_form_south_german_confederation_title;Южно-Германская конфедерация;X
austrian_form_south_german_confederation_desc;Германия была объединена только после провозглашения Германской империи в результате франко-прусской войны, но рост национализма в 19-м веке привел к тому, что идея объединения возникла задолго до этого. Важным предвестником объединения была Франкфуртская ассамблея 1848 г. Если мы займем доминирующее положение среди южногерманских государств, то сможем создать Южногерманский союз.;X
OL_HOSTILE_SIEGES;Вражеские оккупации;X
OL_VIEW_HOSTILE_SIEGES;Включает/выключает обзор §Yвражеских оккупаций§W.;X
civil_war_setup;Завершить войну путем нового объединения страны под одним флагом.;X
POOR_MILITANCY_MORE_THAN;Агрессивность бедных классов выше ;X
MIDDLE_MILITANCY_MORE_THAN;Агрессивность средних классов выше ;X
RICH_MILITANCY_MORE_THAN;Агрессивность богатых классов выше ;X
POOR_MILITANCY_LESS_THAN;Агрессивность бедных классов меньше ;X
MIDDLE_MILITANCY_LESS_THAN;Агрессивность средних классов меньше ;X
RICH_MILITANCY_LESS_THAN;Агрессивность богатых классов меньше ;X
PRODUCTION_SORT_BY_AVAILABLE_WORKFORCE_TOOLTIP;Сортировать по безработице среди группы §Y$TYPE$§W;X
PRODUCTION_SORT_BY_AVG_INVESTORS_TOOLTIP;Сортировать по средней численность группы §Y$TYPE$§W в регионе;X
PRODUCED_DETAIL;$VAL$ доступно нашей стране;X
TRADE_AVAILABLE;Доступно;X
SPA_2517;Микронезия;X
hungarian_culture_group;Венгры;X
polish_culture_group;Поляки;X
czecho_slovak_culture_group;Чехословаки;X
DZG_ADJ;Данцигск.;X
EVTNAME13201;Дипломатическая миссия в осаде!;X
EVTDESC13201;До нас только что дошли новости, что местные элиты державы $FROMCOUNTRY$ решили изгнать наших послов из своей страны, и уже послали войска, которые взяли наше посольство в осаду, явно намереваясь обеспечить выполнение этого решения. Это дело может нанести огромный ущерб нашему международному авторитету, которого можно избежать только формальным объявлением войны державе $FROMCOUNTRY$. Что скажете, государь?;X
EVTOPTA13201;В атаку!;X
EVTOPTB13201;Пусть этот $FROMCOUNTRY_ADJ$ дракон спит и дальше;X
annex_core_country;Восстановление порядка;X
annex_core_country_short;Присоединение державы $RECIPIENT$;X
annex_core_country_setup;Присоединить державу $RECIPIENT$.;X
annex_core_country_desc;Присоединение иностранной §Yдержавы§W, все провинции которой являются нашими национальными.;X
liberal_rebels_title;Якобинцы;X
liberal_rebels_name;Якобинцы;X
liberal_rebels_desc;Либералы-якобинцы борются за включение широких народных масс в управление страной. В абсолютной монархии они восстанут для введения конституции, тогда как во всех других случаях будут стремиться установить демократию.;X
liberal_rebels_army;Республиканская гвардия;X
NORMAL_WAR_RESTORE_ORDER_NAME;$ORDER$$FIRST$ война за восстановление контроля над $SECOND$ провинциями;X
AGRESSION_WAR_RESTORE_ORDER_NAME;$ORDER$$FIRST$ война за восстановление контроля над $SECOND$ провинциями;X
NOT_ENOUGH_FOR_BRIGADE;Этого в данный момент недостаточно для мобилизации бригады.;X
