#;;X
EVTDESC91003;Штаты и центральное правительство Конфедерации стали выпускать банкноты самых разнообразных номиналов от 5 центов до 1000 долларов. На них изображались самые различные сцены из жизни южных штатов — от солдат Конфедерации до трудящихся на плантации рабов, лидеры Конфедерации, исторические личности (Вашингтон), сцены из греческой мифологии.;X
EVTOPTA91003;Наш доллар лучше доллара янки! ;X
big_railroad_boom_title;Развить дороги Юга;X
big_railroad_boom_desc;В мирное время речная система южных штатов была большим преимуществом, предоставляя дешёвые и простые транспортные пути для сельскохозяйственной продукции. Сеть железных дорог была построена как вспомогательное средство, связывающее удалённые плантации с речными и морскими портами. Эта особенность транспортной системы Юга сыграет злую шутку с Конфедерацией — когда все крупные судоходные реки оказались под контролем Союза, а железные дороги будут приведены в негодность, перемещение войск Конфедерации стало сильно затруднено. Собрав значительную сумму денег, конфедеративное правительство сможет ускорить развитие железнодорожных сетей штатов, а вместе с ними поднять и экономику страны.;X
conf_general_staff_reforms_title;Учредить централизованное командование!;X
conf_general_staff_reforms_desc;У армии Конфедерации не было формального главнокомандующего. Стратегическое управление армией осуществлял президент Дэвис, сам бывший профессиональный военный, а управление воинскими операциями возлагалось на его военных советников. Только 23 января 1865, за несколько месяцев до крушения, у армии Конфедерации появился главнокомандующий — генерал Роберт Ли. Чем раньше правительство подтвердит организацию нашего Генерального штаба, тем скорее мы сможем разбить янки!;X
confederate_general_staff;Конфедеративный Генеральный штаб;X
confederate_general_staff_desc;В рядах Конфедерации служили одни из лучших выпускников Вест-Поинта и ветеранов Мексиканской войны. Однако неудачи преследовали Юг из-за отсутствия централизованного командования. Теперь Генеральный штаб призван решить эту проблему.;X
diplomacy_success_title;Подтвердить успехи дипломатических миссий;X
diplomacy_success_desc;Конфедерация отправила в Европу нескольких своих агентов, которые проводили неофициальные переговоры о признании. Особенно Конфедерацию интересовала позиция Великобритании и Франции, официально не объявивших о своём отношении к Конфедерации (остальные державы объявили либо о своём нейтралитете, либо о поддержке США), но выказывавших своё проюжное настроение. Теперь Великие державы готовы признать Конфедерацию как отдельное, независимое государство и наладить с нами дипломатические отношения!;X
EVTNAME91004;Дело 'Трента';X
EVTDESC91004;Очень близко к признанию Конфедерации Великобритания подошла в декабре 1861, после так называемого 'Дела 'Трента' — задержания союзным военным кораблём британского почтового судна и ареста на его борту двух представителей Конфедерации. Британское правительство подготовило очень жесткое послание правительству США, в котором обвинило его в нарушении морских законов и нейтралитета и открыто встало на сторону Юга. Если мы усилим наши позиции, возможно, нам даже удасться столкнуть Великобритания и США в очередной войне.;X
EVTOPTA91004;Поднять общественность и отправить послов в Великобританию;X
EVTNAME91005;Объявить войну!;X
EVTDESC91005;Очень близко к признанию Конфедерации Великобритания подошла в декабре 1861, после так называемого 'Дела 'Трента' — задержания союзным военным кораблём британского почтового судна и ареста на его борту двух представителей Конфедерации. Британское правительство подготовило очень жесткое послание правительству США, в котором обвинило его в нарушении морских законов и нейтралитета и открыто встало на сторону Юга. США отказывается признавать свою вину и открыто выступает против наших позиций. Английский народ не может стерпеть обиду и объявляет войну северным узурпаторам!;X
EVTOPTA91005;Вперед, вернуть свои колонии!;X
EVTNAME91006;Дело 'Трента';X
EVTDESC91006;Очень близко к признанию Конфедерации Великобритания подошла в декабре 1861, после так называемого 'Дела 'Трента' — задержания союзным военным кораблём британского почтового судна и ареста на его борту двух представителей Конфедерации. Британское правительство подготовило очень жесткое послание правительству США, в котором обвинило его в нарушении морских законов и нейтралитета и открыто встало на сторону Юга. Мировая общественность ждет от нас ответа: выбор за вами, президент!;X
EVTOPTA91006;Стоять на своем! ;X
EVTOPTB91006;Уступить…;X
EVTNAME91002;Принятие Конституции!;X
EVTDESC91002;Конституция Конфедеративных Штатов Америки, принятая 11 марта 1861, во многом повторяла положения Конституции США 1787 года и Статей Конфедерации и Вечного Союза 1777 года, но сильно ограничивала власть центрального правительства и явно защищала институт рабства.;X
EVTOPTA91002;Ура! За Права Юга! ;X
EVTNAME91007;Правительственный кабинет;X
EVTDESC91007;Конгресс утвердил министерский кабинет! Теперь исполнительную власть в стране представляют следующие джентельмены:\n\nПрезидент - Джефферсон Дэвис\nВице-президент Александр Стивенс\nГосударственнный секретарь - Роберт Тоомбс\nМинистр финансов - Криситофер Меммингер\nВоенный министр - Лерой Поуп Уолкер\nМинистр ВМС - Стивен Меллори\nМинистр почт - Джон Риган\nГенеральный прокурор - Джуда П. Бенджамин;X
EVTOPTA91007;Дэвис выведет страну из опасной ситуации;X
EVTOPTA91008;Ладно, пожалуем этим несмышленышам свободу…;X
EVTOPTB91008;Нет! Права Юга никогда не изменят себе!;X
EVTNAME91008;Заседание в Конгрессе;X
EVTDESC91008;Как и предвещал наш первый президент, Джефферсон Дэвис, вопрос о рабстве встал ребром в первое послевоенное двадцатилетие. Сегодня наш Конгресс рассматривает вопрос о Первой Поправке к Конституции КША, которая официально запрещает рабство во всех штатах Конфедерации.  Что ждет дикси? Мирное сосуществование и эмансипация? Или сохранение консервативных прав за белой расой?..;X
csa_debaty;Дебаты о рабстве;X
csa_debaty_desc;Конгресс ведет подготовительную работу по Первой Поправке… Народ, впервые после войны, увлечен только одной темой - будущим рабства. ;X
slave_remained;Права Юга непоколебимы!;X
slave_remained_desc;Консерваторы отстояли свои права в борьбе с наступлением безжалостного либерального девятнадцатого века. Рабство в нашей стране никогда не будет отменено!;X
vopros_o_popravke_title;Вопрос о Первой Поправке;X
vopros_o_popravke_desc;Сообщество все больше обсуждает будущее рабства. Многие южаны издревле относились ко своим рабам с любовью, и все эти сказки мерзких янки про гнусное обращение с рабами - всего лишь выдумка. Сам президент Джефферсон Дэвис писал, что 'вне зависимости от исхода войны рабство на Юге сойдет на нет'. Кажется, настало это тревожное время для молодой Конфедерации!;X
has_vopros_o_popravke;Вопрос о Первой Поправке;X
constitution_accepted;Конституция принята;X
desc_constitution_accepted;Ура! За Права Юга! ;X
desc_has_vopros_o_popravke;Мы все ждем решения Конгресса…;X
slave_declined;Рабство отменено!;X
slave_declined_desc;Наконец-то Конфедерация, после долгих трений и ссор, освободилась от феодального пережитка.;X
nedovolstvo_arist;Недовольство аристократии;X
nedovolstvo_arist_desc;Высшие слои населения еще долго будут недовольны попранием старых устоев жизни.;X
EVTNAME91010;Конфедерация ширится!;X
EVTDESC91010;Рабовладельческие штаты, в начале войны принявшие сторону Союза, пересмотрели свое решение. Теперь Миссури, Западная Виргиния и Мерилэнд присоединились к Конфедерацию, и Синий Заветный Флаг взметнулся над их территориями!;X
EVTOPTA91010;Возрадуемся!;X
